"global_step","251221_A2C - train/final_recall","251221_A2C - train/final_recall__MIN","251221_A2C - train/final_recall__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"1133000","0.24847768247127533","0.24847768247127533","0.24847768247127533","2265","2265","2265"
"1133500","0.24387143552303314","0.24387143552303314","0.24387143552303314","2266","2266","2266"
"1134000","0.13699887692928314","0.13699887692928314","0.13699887692928314","2267","2267","2267"
"1134500","0.28955739736557007","0.28955739736557007","0.28955739736557007","2268","2268","2268"
"1135000","0.1362844556570053","0.1362844556570053","0.1362844556570053","2269","2269","2269"
"1135500","0.17894862592220306","0.17894862592220306","0.17894862592220306","2270","2270","2270"
"1136000","0.19202469289302826","0.19202469289302826","0.19202469289302826","2271","2271","2271"
"1136500","0.20896896719932556","0.20896896719932556","0.20896896719932556","2272","2272","2272"
"1137000","0.12835344672203064","0.12835344672203064","0.12835344672203064","2273","2273","2273"
"1137500","0.22652986645698547","0.22652986645698547","0.22652986645698547","2274","2274","2274"
"1138000","0.15475550293922424","0.15475550293922424","0.15475550293922424","2275","2275","2275"
"1138500","0.1542772799730301","0.1542772799730301","0.1542772799730301","2276","2276","2276"
"1139000","0.27539119124412537","0.27539119124412537","0.27539119124412537","2277","2277","2277"
"1139500","0.17048802971839905","0.17048802971839905","0.17048802971839905","2278","2278","2278"
"1140000","0.23091807961463928","0.23091807961463928","0.23091807961463928","2279","2279","2279"
"1140500","0.19989562034606934","0.19989562034606934","0.19989562034606934","2280","2280","2280"
"1141000","0.2918621301651001","0.2918621301651001","0.2918621301651001","2281","2281","2281"
"1141500","0.21625284850597382","0.21625284850597382","0.21625284850597382","2282","2282","2282"
"1142000","0.14009511470794678","0.14009511470794678","0.14009511470794678","2283","2283","2283"
"1142500","0.1771697849035263","0.1771697849035263","0.1771697849035263","2284","2284","2284"
"1143000","0.3208581805229187","0.3208581805229187","0.3208581805229187","2285","2285","2285"
"1143500","0.1937561184167862","0.1937561184167862","0.1937561184167862","2286","2286","2286"
"1144000","0.17598038911819458","0.17598038911819458","0.17598038911819458","2287","2287","2287"
"1144500","0.17366911470890045","0.17366911470890045","0.17366911470890045","2288","2288","2288"
"1145000","0.1716129034757614","0.1716129034757614","0.1716129034757614","2289","2289","2289"
"1145500","0.23450888693332672","0.23450888693332672","0.23450888693332672","2290","2290","2290"
"1146000","0.18801024556159973","0.18801024556159973","0.18801024556159973","2291","2291","2291"
"1146500","0.1613920032978058","0.1613920032978058","0.1613920032978058","2292","2292","2292"
"1147000","0.1595931202173233","0.1595931202173233","0.1595931202173233","2293","2293","2293"
"1147500","0.2723218500614166","0.2723218500614166","0.2723218500614166","2294","2294","2294"
"1148000","0.17026643455028534","0.17026643455028534","0.17026643455028534","2295","2295","2295"
"1148500","0.16403785347938538","0.16403785347938538","0.16403785347938538","2296","2296","2296"
"1149000","0.29238420724868774","0.29238420724868774","0.29238420724868774","2297","2297","2297"
"1149500","0.20028705894947052","0.20028705894947052","0.20028705894947052","2298","2298","2298"
"1150000","0.29182949662208557","0.29182949662208557","0.29182949662208557","2299","2299","2299"
"1150500","0.2536068260669708","0.2536068260669708","0.2536068260669708","2300","2300","2300"
"1151000","0.2506431043148041","0.2506431043148041","0.2506431043148041","2301","2301","2301"
"1151500","0.23231562972068787","0.23231562972068787","0.23231562972068787","2302","2302","2302"
"1152000","0.16757097840309143","0.16757097840309143","0.16757097840309143","2303","2303","2303"
"1152500","0.20923198759555817","0.20923198759555817","0.20923198759555817","2304","2304","2304"
"1153000","0.28899362683296204","0.28899362683296204","0.28899362683296204","2305","2305","2305"
"1153500","0.16788969933986664","0.16788969933986664","0.16788969933986664","2306","2306","2306"
"1154000","0.09788180887699127","0.09788180887699127","0.09788180887699127","2307","2307","2307"
"1154500","0.2798035740852356","0.2798035740852356","0.2798035740852356","2308","2308","2308"
"1155000","0.15686742961406708","0.15686742961406708","0.15686742961406708","2309","2309","2309"
"1155500","0.12591814994812012","0.12591814994812012","0.12591814994812012","2310","2310","2310"
"1156000","0.35763823986053467","0.35763823986053467","0.35763823986053467","2311","2311","2311"
"1156500","0.15573525428771973","0.15573525428771973","0.15573525428771973","2312","2312","2312"
"1157000","0.17665743827819824","0.17665743827819824","0.17665743827819824","2313","2313","2313"
"1157500","0.3001134991645813","0.3001134991645813","0.3001134991645813","2314","2314","2314"
"1158000","0.25506922602653503","0.25506922602653503","0.25506922602653503","2315","2315","2315"
"1158500","0.21968987584114075","0.21968987584114075","0.21968987584114075","2316","2316","2316"
"1159000","0.1850871443748474","0.1850871443748474","0.1850871443748474","2317","2317","2317"
"1159500","0.28837165236473083","0.28837165236473083","0.28837165236473083","2318","2318","2318"
"1160000","0.11888772249221802","0.11888772249221802","0.11888772249221802","2319","2319","2319"
"1160500","0.14295697212219238","0.14295697212219238","0.14295697212219238","2320","2320","2320"
"1161000","0.28376853466033936","0.28376853466033936","0.28376853466033936","2321","2321","2321"
"1161500","0.35304591059684753","0.35304591059684753","0.35304591059684753","2322","2322","2322"
"1162000","0.2859368920326233","0.2859368920326233","0.2859368920326233","2323","2323","2323"
"1162500","0.21247544884681702","0.21247544884681702","0.21247544884681702","2324","2324","2324"
"1163000","0.5299891233444214","0.5299891233444214","0.5299891233444214","2325","2325","2325"
"1163500","0.2736535668373108","0.2736535668373108","0.2736535668373108","2326","2326","2326"
"1164000","0.18635468184947968","0.18635468184947968","0.18635468184947968","2327","2327","2327"
"1164500","0.34403401613235474","0.34403401613235474","0.34403401613235474","2328","2328","2328"
"1165000","0.20224425196647644","0.20224425196647644","0.20224425196647644","2329","2329","2329"
"1165500","0.2931930124759674","0.2931930124759674","0.2931930124759674","2330","2330","2330"
"1166000","0.2562481164932251","0.2562481164932251","0.2562481164932251","2331","2331","2331"
"1166500","0.14347875118255615","0.14347875118255615","0.14347875118255615","2332","2332","2332"
"1167000","0.04839622601866722","0.04839622601866722","0.04839622601866722","2333","2333","2333"
"1167500","0.17353646457195282","0.17353646457195282","0.17353646457195282","2334","2334","2334"
"1168000","0.17524509131908417","0.17524509131908417","0.17524509131908417","2335","2335","2335"
"1168500","0.1658044159412384","0.1658044159412384","0.1658044159412384","2336","2336","2336"
"1169000","0.1677732616662979","0.1677732616662979","0.1677732616662979","2337","2337","2337"
"1169500","0.2251095324754715","0.2251095324754715","0.2251095324754715","2338","2338","2338"
"1170000","0.18825002014636993","0.18825002014636993","0.18825002014636993","2339","2339","2339"
"1170500","0.22517673671245575","0.22517673671245575","0.22517673671245575","2340","2340","2340"
"1171000","0.192632794380188","0.192632794380188","0.192632794380188","2341","2341","2341"
"1171500","0.1451917439699173","0.1451917439699173","0.1451917439699173","2342","2342","2342"
"1172000","0.2569299340248108","0.2569299340248108","0.2569299340248108","2343","2343","2343"
"1172500","0.1996205598115921","0.1996205598115921","0.1996205598115921","2344","2344","2344"
"1173000","0.29364606738090515","0.29364606738090515","0.29364606738090515","2345","2345","2345"
"1173500","0.2823884189128876","0.2823884189128876","0.2823884189128876","2346","2346","2346"
"1174000","0.1917775571346283","0.1917775571346283","0.1917775571346283","2347","2347","2347"
"1174500","0.28635138273239136","0.28635138273239136","0.28635138273239136","2348","2348","2348"
"1175000","0.17383630573749542","0.17383630573749542","0.17383630573749542","2349","2349","2349"
"1175500","0.13311049342155457","0.13311049342155457","0.13311049342155457","2350","2350","2350"
"1176000","0.1625395268201828","0.1625395268201828","0.1625395268201828","2351","2351","2351"
"1176500","0.18680275976657867","0.18680275976657867","0.18680275976657867","2352","2352","2352"
"1177000","0.10676459223031998","0.10676459223031998","0.10676459223031998","2353","2353","2353"
"1177500","0.14051522314548492","0.14051522314548492","0.14051522314548492","2354","2354","2354"
"1178000","0.2560301423072815","0.2560301423072815","0.2560301423072815","2355","2355","2355"
"1178500","0.16303524374961853","0.16303524374961853","0.16303524374961853","2356","2356","2356"
"1179000","0.13731543719768524","0.13731543719768524","0.13731543719768524","2357","2357","2357"
"1179500","0.3023533821105957","0.3023533821105957","0.3023533821105957","2358","2358","2358"
"1180000","0.13911505043506622","0.13911505043506622","0.13911505043506622","2359","2359","2359"
"1180500","0.20198330283164978","0.20198330283164978","0.20198330283164978","2360","2360","2360"
"1181000","0.10838809609413147","0.10838809609413147","0.10838809609413147","2361","2361","2361"
"1181500","0.32214921712875366","0.32214921712875366","0.32214921712875366","2362","2362","2362"
"1182000","0.2871606945991516","0.2871606945991516","0.2871606945991516","2363","2363","2363"
"1182500","0.281554639339447","0.281554639339447","0.281554639339447","2364","2364","2364"
"1183000","0.2557254433631897","0.2557254433631897","0.2557254433631897","2365","2365","2365"
"1183500","0.26744726300239563","0.26744726300239563","0.26744726300239563","2366","2366","2366"
"1184000","0.1709631383419037","0.1709631383419037","0.1709631383419037","2367","2367","2367"
"1184500","0.22795376181602478","0.22795376181602478","0.22795376181602478","2368","2368","2368"
"1185000","0.2165762186050415","0.2165762186050415","0.2165762186050415","2369","2369","2369"
"1185500","0.2086377888917923","0.2086377888917923","0.2086377888917923","2370","2370","2370"
"1186000","0.285335510969162","0.285335510969162","0.285335510969162","2371","2371","2371"
"1186500","0.27556225657463074","0.27556225657463074","0.27556225657463074","2372","2372","2372"
"1187000","0.25389447808265686","0.25389447808265686","0.25389447808265686","2373","2373","2373"
"1187500","0.336344450712204","0.336344450712204","0.336344450712204","2374","2374","2374"
"1188000","0.22327740490436554","0.22327740490436554","0.22327740490436554","2375","2375","2375"
"1188500","0.2133333384990692","0.2133333384990692","0.2133333384990692","2376","2376","2376"
"1189000","0.1933361291885376","0.1933361291885376","0.1933361291885376","2377","2377","2377"
"1189500","0.16953565180301666","0.16953565180301666","0.16953565180301666","2378","2378","2378"
"1190000","0.15845566987991333","0.15845566987991333","0.15845566987991333","2379","2379","2379"
"1190500","0.36642709374427795","0.36642709374427795","0.36642709374427795","2380","2380","2380"
"1191000","0.2936471998691559","0.2936471998691559","0.2936471998691559","2381","2381","2381"
"1191500","0.3373154401779175","0.3373154401779175","0.3373154401779175","2382","2382","2382"
"1192000","0.27596017718315125","0.27596017718315125","0.27596017718315125","2383","2383","2383"
"1192500","0.20371852815151215","0.20371852815151215","0.20371852815151215","2384","2384","2384"
"1193000","0.37877094745635986","0.37877094745635986","0.37877094745635986","2385","2385","2385"
"1193500","0.2866186201572418","0.2866186201572418","0.2866186201572418","2386","2386","2386"
"1194000","0.25340864062309265","0.25340864062309265","0.25340864062309265","2387","2387","2387"
"1194500","0.25072887539863586","0.25072887539863586","0.25072887539863586","2388","2388","2388"
"1195000","0.1773747354745865","0.1773747354745865","0.1773747354745865","2389","2389","2389"
"1195500","0.1702074110507965","0.1702074110507965","0.1702074110507965","2390","2390","2390"
"1196000","0.1587425023317337","0.1587425023317337","0.1587425023317337","2391","2391","2391"
"1196500","0.23500873148441315","0.23500873148441315","0.23500873148441315","2392","2392","2392"
"1197000","0.1770673245191574","0.1770673245191574","0.1770673245191574","2393","2393","2393"
"1197500","0.39993754029273987","0.39993754029273987","0.39993754029273987","2394","2394","2394"
"1198000","0.21860730648040771","0.21860730648040771","0.21860730648040771","2395","2395","2395"
"1198500","0.2961236238479614","0.2961236238479614","0.2961236238479614","2396","2396","2396"
"1199000","0.1990869790315628","0.1990869790315628","0.1990869790315628","2397","2397","2397"
"1199500","0.2560901641845703","0.2560901641845703","0.2560901641845703","2398","2398","2398"
"1200000","0.16506384313106537","0.16506384313106537","0.16506384313106537","2399","2399","2399"
"1200500","0.1761437952518463","0.1761437952518463","0.1761437952518463","2400","2400","2400"
"1201000","0.2954575717449188","0.2954575717449188","0.2954575717449188","2401","2401","2401"
"1201500","0.13678713142871857","0.13678713142871857","0.13678713142871857","2402","2402","2402"
"1202000","0.2751066982746124","0.2751066982746124","0.2751066982746124","2403","2403","2403"
"1202500","0.13616518676280975","0.13616518676280975","0.13616518676280975","2404","2404","2404"
"1203000","0.17645250260829926","0.17645250260829926","0.17645250260829926","2405","2405","2405"
"1203500","0.13604027032852173","0.13604027032852173","0.13604027032852173","2406","2406","2406"
"1204000","0.1666431427001953","0.1666431427001953","0.1666431427001953","2407","2407","2407"
"1204500","0.1919437050819397","0.1919437050819397","0.1919437050819397","2408","2408","2408"
"1205000","0.17531757056713104","0.17531757056713104","0.17531757056713104","2409","2409","2409"
"1205500","0.20139968395233154","0.20139968395233154","0.20139968395233154","2410","2410","2410"
"1206000","0.2736535668373108","0.2736535668373108","0.2736535668373108","2411","2411","2411"
"1206500","0.2820677161216736","0.2820677161216736","0.2820677161216736","2412","2412","2412"
"1207000","0.28465506434440613","0.28465506434440613","0.28465506434440613","2413","2413","2413"
"1207500","0.1699756681919098","0.1699756681919098","0.1699756681919098","2414","2414","2414"
"1208000","0.5310795903205872","0.5310795903205872","0.5310795903205872","2415","2415","2415"
"1208500","0.27363184094429016","0.27363184094429016","0.27363184094429016","2416","2416","2416"
"1209000","0.28670093417167664","0.28670093417167664","0.28670093417167664","2417","2417","2417"
"1209500","0.2999621629714966","0.2999621629714966","0.2999621629714966","2418","2418","2418"
"1210000","0.1637849509716034","0.1637849509716034","0.1637849509716034","2419","2419","2419"
"1210500","0.28925618529319763","0.28925618529319763","0.28925618529319763","2420","2420","2420"
"1211000","0.2682587504386902","0.2682587504386902","0.2682587504386902","2421","2421","2421"
"1211500","0.3490159213542938","0.3490159213542938","0.3490159213542938","2422","2422","2422"
"1212000","0.28716138005256653","0.28716138005256653","0.28716138005256653","2423","2423","2423"
"1212500","0.2724877595901489","0.2724877595901489","0.2724877595901489","2424","2424","2424"
"1213000","0.24393229186534882","0.24393229186534882","0.24393229186534882","2425","2425","2425"
"1213500","0.1659054309129715","0.1659054309129715","0.1659054309129715","2426","2426","2426"
"1214000","0.2864707112312317","0.2864707112312317","0.2864707112312317","2427","2427","2427"
"1214500","0.1894504427909851","0.1894504427909851","0.1894504427909851","2428","2428","2428"
"1215000","0.2557871639728546","0.2557871639728546","0.2557871639728546","2429","2429","2429"
"1215500","0.14098361134529114","0.14098361134529114","0.14098361134529114","2430","2430","2430"
"1216000","0.3444737493991852","0.3444737493991852","0.3444737493991852","2431","2431","2431"
"1216500","0.22995054721832275","0.22995054721832275","0.22995054721832275","2432","2432","2432"
"1217000","0.10882876068353653","0.10882876068353653","0.10882876068353653","2433","2433","2433"
"1217500","0.058018866926431656","0.058018866926431656","0.058018866926431656","2434","2434","2434"
"1218000","0.3236743211746216","0.3236743211746216","0.3236743211746216","2435","2435","2435"
"1218500","0.09343263506889343","0.09343263506889343","0.09343263506889343","2436","2436","2436"
"1219000","0.10862002521753311","0.10862002521753311","0.10862002521753311","2437","2437","2437"
"1219500","0.25273770093917847","0.25273770093917847","0.25273770093917847","2438","2438","2438"
"1220000","0.25494328141212463","0.25494328141212463","0.25494328141212463","2439","2439","2439"
"1220500","0.17883653938770294","0.17883653938770294","0.17883653938770294","2440","2440","2440"
"1221000","0.12868879735469818","0.12868879735469818","0.12868879735469818","2441","2441","2441"
"1221500","0.1603473275899887","0.1603473275899887","0.1603473275899887","2442","2442","2442"
"1222000","0.29244935512542725","0.29244935512542725","0.29244935512542725","2443","2443","2443"
"1222500","0.1734197735786438","0.1734197735786438","0.1734197735786438","2444","2444","2444"
"1223000","0.25502511858940125","0.25502511858940125","0.25502511858940125","2445","2445","2445"
"1223500","0.2564070224761963","0.2564070224761963","0.2564070224761963","2446","2446","2446"
"1224000","0.22819063067436218","0.22819063067436218","0.22819063067436218","2447","2447","2447"
"1224500","0.3365790843963623","0.3365790843963623","0.3365790843963623","2448","2448","2448"
"1225000","0.33684563636779785","0.33684563636779785","0.33684563636779785","2449","2449","2449"
"1225500","0.18109513819217682","0.18109513819217682","0.18109513819217682","2450","2450","2450"
"1226000","0.24170616269111633","0.24170616269111633","0.24170616269111633","2451","2451","2451"
"1226500","0.1867588311433792","0.1867588311433792","0.1867588311433792","2452","2452","2452"
"1227000","0.18658630549907684","0.18658630549907684","0.18658630549907684","2453","2453","2453"
"1227500","0.2573627531528473","0.2573627531528473","0.2573627531528473","2454","2454","2454"
"1228000","0.19968119263648987","0.19968119263648987","0.19968119263648987","2455","2455","2455"
"1228500","0.12885646522045135","0.12885646522045135","0.12885646522045135","2456","2456","2456"
"1229000","0.1928536742925644","0.1928536742925644","0.1928536742925644","2457","2457","2457"
"1229500","0.1746445745229721","0.1746445745229721","0.1746445745229721","2458","2458","2458"
"1230000","0.2554629445075989","0.2554629445075989","0.2554629445075989","2459","2459","2459"
"1230500","0.367645263671875","0.367645263671875","0.367645263671875","2460","2460","2460"
"1231000","0.1596214473247528","0.1596214473247528","0.1596214473247528","2461","2461","2461"
"1231500","0.1327173411846161","0.1327173411846161","0.1327173411846161","2462","2462","2462"
"1232000","0.18418128788471222","0.18418128788471222","0.18418128788471222","2463","2463","2463"
"1232500","0.17250141501426697","0.17250141501426697","0.17250141501426697","2464","2464","2464"
"1233000","0.3209267258644104","0.3209267258644104","0.3209267258644104","2465","2465","2465"
"1233500","0.34549984335899353","0.34549984335899353","0.34549984335899353","2466","2466","2466"
"1234000","0.18611828982830048","0.18611828982830048","0.18611828982830048","2467","2467","2467"
"1234500","0.34256815910339355","0.34256815910339355","0.34256815910339355","2468","2468","2468"
"1235000","0.2717127501964569","0.2717127501964569","0.2717127501964569","2469","2469","2469"
"1235500","0.17762459814548492","0.17762459814548492","0.17762459814548492","2470","2470","2470"
"1236000","0.06018868088722229","0.06018868088722229","0.06018868088722229","2471","2471","2471"
"1236500","0.3215436339378357","0.3215436339378357","0.3215436339378357","2472","2472","2472"
"1237000","0.28916820883750916","0.28916820883750916","0.28916820883750916","2473","2473","2473"
"1237500","0.2596733570098877","0.2596733570098877","0.2596733570098877","2474","2474","2474"
"1238000","0.1461564153432846","0.1461564153432846","0.1461564153432846","2475","2475","2475"
"1238500","0.2933262288570404","0.2933262288570404","0.2933262288570404","2476","2476","2476"
"1239000","0.1726655513048172","0.1726655513048172","0.1726655513048172","2477","2477","2477"
"1239500","0.1736067831516266","0.1736067831516266","0.1736067831516266","2478","2478","2478"
"1240000","0.17638340592384338","0.17638340592384338","0.17638340592384338","2479","2479","2479"
"1240500","0.25654923915863037","0.25654923915863037","0.25654923915863037","2480","2480","2480"
"1241000","0.23694416880607605","0.23694416880607605","0.23694416880607605","2481","2481","2481"
"1241500","0.25724154710769653","0.25724154710769653","0.25724154710769653","2482","2482","2482"
"1242000","0.17807908356189728","0.17807908356189728","0.17807908356189728","2483","2483","2483"
"1242500","0.3002648651599884","0.3002648651599884","0.3002648651599884","2484","2484","2484"
"1243000","0.20056915283203125","0.20056915283203125","0.20056915283203125","2485","2485","2485"
"1243500","0.13903462886810303","0.13903462886810303","0.13903462886810303","2486","2486","2486"
"1244000","0.1726655513048172","0.1726655513048172","0.1726655513048172","2487","2487","2487"
"1244500","0.2182328999042511","0.2182328999042511","0.2182328999042511","2488","2488","2488"
"1245000","0.21750442683696747","0.21750442683696747","0.21750442683696747","2489","2489","2489"
"1245500","0.28376853466033936","0.28376853466033936","0.28376853466033936","2490","2490","2490"
"1246000","0.22724029421806335","0.22724029421806335","0.22724029421806335","2491","2491","2491"
"1246500","0.23156310617923737","0.23156310617923737","0.23156310617923737","2492","2492","2492"
"1247000","0.18798956274986267","0.18798956274986267","0.18798956274986267","2493","2493","2493"
"1247500","0.30407172441482544","0.30407172441482544","0.30407172441482544","2494","2494","2494"
"1248000","0.2993276119232178","0.2993276119232178","0.2993276119232178","2495","2495","2495"
"1248500","0.08801624923944473","0.08801624923944473","0.08801624923944473","2496","2496","2496"
"1249000","0.20297974348068237","0.20297974348068237","0.20297974348068237","2497","2497","2497"
"1249500","0.2930019497871399","0.2930019497871399","0.2930019497871399","2498","2498","2498"
"1250000","0.2012806087732315","0.2012806087732315","0.2012806087732315","2499","2499","2499"
"1250500","0.13616518676280975","0.13616518676280975","0.13616518676280975","2500","2500","2500"
"1251000","0.18575094640254974","0.18575094640254974","0.18575094640254974","2501","2501","2501"
"1251500","0.25132909417152405","0.25132909417152405","0.25132909417152405","2502","2502","2502"
"1252000","0.283526748418808","0.283526748418808","0.283526748418808","2503","2503","2503"
"1252500","0.10838809609413147","0.10838809609413147","0.10838809609413147","2504","2504","2504"
"1253000","0.2538325786590576","0.2538325786590576","0.2538325786590576","2505","2505","2505"
"1253500","0.29474082589149475","0.29474082589149475","0.29474082589149475","2506","2506","2506"
"1254000","0.16614018380641937","0.16614018380641937","0.16614018380641937","2507","2507","2507"
"1254500","0.15799422562122345","0.15799422562122345","0.15799422562122345","2508","2508","2508"
"1255000","0.13396312296390533","0.13396312296390533","0.13396312296390533","2509","2509","2509"
"1255500","0.25748392939567566","0.25748392939567566","0.25748392939567566","2510","2510","2510"
"1256000","0.10270590335130692","0.10270590335130692","0.10270590335130692","2511","2511","2511"
"1256500","0.10854271054267883","0.10854271054267883","0.10854271054267883","2512","2512","2512"
"1257000","0.13441839814186096","0.13441839814186096","0.13441839814186096","2513","2513","2513"
"1257500","0.2973955571651459","0.2973955571651459","0.2973955571651459","2514","2514","2514"
"1258000","0.1925002485513687","0.1925002485513687","0.1925002485513687","2515","2515","2515"
"1258500","0.1726655513048172","0.1726655513048172","0.1726655513048172","2516","2516","2516"
"1259000","0.21375244855880737","0.21375244855880737","0.21375244855880737","2517","2517","2517"
"1259500","0.2147347778081894","0.2147347778081894","0.2147347778081894","2518","2518","2518"
"1260000","0.28296563029289246","0.28296563029289246","0.28296563029289246","2519","2519","2519"
"1260500","0.18881720304489136","0.18881720304489136","0.18881720304489136","2520","2520","2520"
"1261000","0.1710003912448883","0.1710003912448883","0.1710003912448883","2521","2521","2521"
"1261500","0.28837940096855164","0.28837940096855164","0.28837940096855164","2522","2522","2522"
"1262000","0.1499328911304474","0.1499328911304474","0.1499328911304474","2523","2523","2523"
"1262500","0.21682363748550415","0.21682363748550415","0.21682363748550415","2524","2524","2524"
"1263000","0.25414031744003296","0.25414031744003296","0.25414031744003296","2525","2525","2525"
"1263500","0.279022216796875","0.279022216796875","0.279022216796875","2526","2526","2526"
"1264000","0.2774319350719452","0.2774319350719452","0.2774319350719452","2527","2527","2527"
"1264500","0.2527572512626648","0.2527572512626648","0.2527572512626648","2528","2528","2528"
"1265000","0.2870081663131714","0.2870081663131714","0.2870081663131714","2529","2529","2529"
"1265500","0.1818636804819107","0.1818636804819107","0.1818636804819107","2530","2530","2530"
"1266000","0.2758179306983948","0.2758179306983948","0.2758179306983948","2531","2531","2531"
"1266500","0.17696484923362732","0.17696484923362732","0.17696484923362732","2532","2532","2532"
"1267000","0.20702753961086273","0.20702753961086273","0.20702753961086273","2533","2533","2533"
"1267500","0.2597990036010742","0.2597990036010742","0.2597990036010742","2534","2534","2534"
"1268000","0.16092602908611298","0.16092602908611298","0.16092602908611298","2535","2535","2535"
"1268500","0.22973553836345673","0.22973553836345673","0.22973553836345673","2536","2536","2536"
"1269000","0.18635468184947968","0.18635468184947968","0.18635468184947968","2537","2537","2537"
"1269500","0.25855666399002075","0.25855666399002075","0.25855666399002075","2538","2538","2538"
"1270000","0.34344765543937683","0.34344765543937683","0.34344765543937683","2539","2539","2539"
"1270500","0.1407962590456009","0.1407962590456009","0.1407962590456009","2540","2540","2540"
"1271000","0.2289097160100937","0.2289097160100937","0.2289097160100937","2541","2541","2541"
"1271500","0.1979338526725769","0.1979338526725769","0.1979338526725769","2542","2542","2542"
"1272000","0.294125497341156","0.294125497341156","0.294125497341156","2543","2543","2543"
"1272500","0.09043427556753159","0.09043427556753159","0.09043427556753159","2544","2544","2544"
"1273000","0.16274161636829376","0.16274161636829376","0.16274161636829376","2545","2545","2545"
"1273500","0.27596017718315125","0.27596017718315125","0.27596017718315125","2546","2546","2546"
"1274000","0.2165258228778839","0.2165258228778839","0.2165258228778839","2547","2547","2547"
"1274500","0.13233260810375214","0.13233260810375214","0.13233260810375214","2548","2548","2548"
"1275000","0.15672525763511658","0.15672525763511658","0.15672525763511658","2549","2549","2549"
"1275500","0.2000417411327362","0.2000417411327362","0.2000417411327362","2550","2550","2550"
"1276000","0.26208871603012085","0.26208871603012085","0.26208871603012085","2551","2551","2551"
"1276500","0.11395592987537384","0.11395592987537384","0.11395592987537384","2552","2552","2552"
"1277000","0.252060204744339","0.252060204744339","0.252060204744339","2553","2553","2553"
"1277500","0.22495844960212708","0.22495844960212708","0.22495844960212708","2554","2554","2554"
"1278000","0.5305343270301819","0.5305343270301819","0.5305343270301819","2555","2555","2555"
"1278500","0.25917086005210876","0.25917086005210876","0.25917086005210876","2556","2556","2556"
"1279000","0.28807947039604187","0.28807947039604187","0.28807947039604187","2557","2557","2557"
"1279500","0.16490618884563446","0.16490618884563446","0.16490618884563446","2558","2558","2558"
"1280000","0.16175144910812378","0.16175144910812378","0.16175144910812378","2559","2559","2559"
"1280500","0.36703619360923767","0.36703619360923767","0.36703619360923767","2560","2560","2560"
"1281000","0.3212694525718689","0.3212694525718689","0.3212694525718689","2561","2561","2561"
"1281500","0.2364029884338379","0.2364029884338379","0.2364029884338379","2562","2562","2562"
"1282000","0.28749513626098633","0.28749513626098633","0.28749513626098633","2563","2563","2563"
"1282500","0.258040189743042","0.258040189743042","0.258040189743042","2564","2564","2564"
"1283000","0.14626799523830414","0.14626799523830414","0.14626799523830414","2565","2565","2565"
"1283500","0.283687949180603","0.283687949180603","0.283687949180603","2566","2566","2566"
"1284000","0.252390056848526","0.252390056848526","0.252390056848526","2567","2567","2567"
"1284500","0.26997867226600647","0.26997867226600647","0.26997867226600647","2568","2568","2568"
"1285000","0.146489679813385","0.146489679813385","0.146489679813385","2569","2569","2569"
"1285500","0.3255513906478882","0.3255513906478882","0.3255513906478882","2570","2570","2570"
"1286000","0.2142179012298584","0.2142179012298584","0.2142179012298584","2571","2571","2571"
"1286500","0.2004505842924118","0.2004505842924118","0.2004505842924118","2572","2572","2572"
"1287000","0.2824473977088928","0.2824473977088928","0.2824473977088928","2573","2573","2573"
"1287500","0.23231562972068787","0.23231562972068787","0.23231562972068787","2574","2574","2574"
"1288000","0.17339937388896942","0.17339937388896942","0.17339937388896942","2575","2575","2575"
"1288500","0.5286259651184082","0.5286259651184082","0.5286259651184082","2576","2576","2576"
"1289000","0.17079520225524902","0.17079520225524902","0.17079520225524902","2577","2577","2577"
"1289500","0.17421603202819824","0.17421603202819824","0.17421603202819824","2578","2578","2578"
"1290000","0.1708485633134842","0.1708485633134842","0.1708485633134842","2579","2579","2579"
"1290500","0.20998936891555786","0.20998936891555786","0.20998936891555786","2580","2580","2580"
"1291000","0.1565575897693634","0.1565575897693634","0.1565575897693634","2581","2581","2581"
"1291500","0.2133333384990692","0.2133333384990692","0.2133333384990692","2582","2582","2582"
"1292000","0.2859368920326233","0.2859368920326233","0.2859368920326233","2583","2583","2583"
"1292500","0.1919361650943756","0.1919361650943756","0.1919361650943756","2584","2584","2584"
"1293000","0.1593732386827469","0.1593732386827469","0.1593732386827469","2585","2585","2585"
"1293500","0.18293055891990662","0.18293055891990662","0.18293055891990662","2586","2586","2586"
"1294000","0.2674904763698578","0.2674904763698578","0.2674904763698578","2587","2587","2587"
"1294500","0.13328127562999725","0.13328127562999725","0.13328127562999725","2588","2588","2588"
"1295000","0.15637697279453278","0.15637697279453278","0.15637697279453278","2589","2589","2589"
"1295500","0.14088992774486542","0.14088992774486542","0.14088992774486542","2590","2590","2590"
"1296000","0.20080702006816864","0.20080702006816864","0.20080702006816864","2591","2591","2591"
"1296500","0.17679139971733093","0.17679139971733093","0.17679139971733093","2592","2592","2592"
"1297000","0.34330108761787415","0.34330108761787415","0.34330108761787415","2593","2593","2593"
"1297500","0.252390056848526","0.252390056848526","0.252390056848526","2594","2594","2594"
"1298000","0.09855885803699493","0.09855885803699493","0.09855885803699493","2595","2595","2595"
"1298500","0.2736535668373108","0.2736535668373108","0.2736535668373108","2596","2596","2596"
