"global_step","251221_A2C - train/explained_variance","251221_A2C - train/explained_variance__MIN","251221_A2C - train/explained_variance__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"1408500","0.0003699064254760742","0.0003699064254760742","0.0003699064254760742","2816","2816","2816"
"1409500","0.0008320808410644531","0.0008320808410644531","0.0008320808410644531","2818","2818","2818"
"1410000","0.00000768899917602539","0.00000768899917602539","0.00000768899917602539","2819","2819","2819"
"1411000","0.0001246929168701172","0.0001246929168701172","0.0001246929168701172","2821","2821","2821"
"1412000","0.00002193450927734375","0.00002193450927734375","0.00002193450927734375","2823","2823","2823"
"1412500","0.000021159648895263672","0.000021159648895263672","0.000021159648895263672","2824","2824","2824"
"1413000","0.0000024437904357910156","0.0000024437904357910156","0.0000024437904357910156","2825","2825","2825"
"1414500","0.0004659295082092285","0.0004659295082092285","0.0004659295082092285","2828","2828","2828"
"1416000","0.000023484230041503906","0.000023484230041503906","0.000023484230041503906","2831","2831","2831"
"1417500","0.00006526708602905273","0.00006526708602905273","0.00006526708602905273","2834","2834","2834"
"1418000","0.00005263090133666992","0.00005263090133666992","0.00005263090133666992","2835","2835","2835"
"1418500","1","1","1","2836","2836","2836"
"1419000","1","1","1","2837","2837","2837"
"1419500","0.000015616416931152344","0.000015616416931152344","0.000015616416931152344","2838","2838","2838"
"1420500","0.0000035762786865234375","0.0000035762786865234375","0.0000035762786865234375","2840","2840","2840"
"1422500","0.0001601576805114746","0.0001601576805114746","0.0001601576805114746","2844","2844","2844"
"1423000","0.00011837482452392578","0.00011837482452392578","0.00011837482452392578","2845","2845","2845"
"1425500","1","1","1","2850","2850","2850"
"1427000","2.384185791015625e-7","2.384185791015625e-7","2.384185791015625e-7","2853","2853","2853"
"1429500","0.00016379356384277344","0.00016379356384277344","0.00016379356384277344","2858","2858","2858"
"1430500","0.000023484230041503906","0.000023484230041503906","0.000023484230041503906","2860","2860","2860"
"1433000","0.00004762411117553711","0.00004762411117553711","0.00004762411117553711","2865","2865","2865"
"1435000","0.019607841968536377","0.019607841968536377","0.019607841968536377","2869","2869","2869"
"1438500","0.0003286004066467285","0.0003286004066467285","0.0003286004066467285","2876","2876","2876"
"1443500","0.00007343292236328125","0.00007343292236328125","0.00007343292236328125","2886","2886","2886"
"1447500","0.000020563602447509766","0.000020563602447509766","0.000020563602447509766","2894","2894","2894"
"1448000","0.0010554194450378418","0.0010554194450378418","0.0010554194450378418","2895","2895","2895"
"1450000","0.000020503997802734375","0.000020503997802734375","0.000020503997802734375","2899","2899","2899"
"1451000","8.344650268554688e-7","8.344650268554688e-7","8.344650268554688e-7","2901","2901","2901"
"1457000","0.0001246929168701172","0.0001246929168701172","0.0001246929168701172","2913","2913","2913"
"1458000","1","1","1","2915","2915","2915"
"1458500","0.0013129711151123047","0.0013129711151123047","0.0013129711151123047","2916","2916","2916"
"1459000","1","1","1","2917","2917","2917"
"1460500","0.000008344650268554688","0.000008344650268554688","0.000008344650268554688","2920","2920","2920"
"1461000","0.00000286102294921875","0.00000286102294921875","0.00000286102294921875","2921","2921","2921"
"1463500","0.000007271766662597656","0.000007271766662597656","0.000007271766662597656","2926","2926","2926"
"1465500","0.00005841255187988281","0.00005841255187988281","0.00005841255187988281","2930","2930","2930"
"1468500","0.0019088983535766602","0.0019088983535766602","0.0019088983535766602","2936","2936","2936"
"1471000","1","1","1","2941","2941","2941"
"1471500","0.0009579062461853027","0.0009579062461853027","0.0009579062461853027","2942","2942","2942"
"1473500","1","1","1","2946","2946","2946"
"1476000","0.0000024437904357910156","0.0000024437904357910156","0.0000024437904357910156","2951","2951","2951"
"1476500","0.0000045299530029296875","0.0000045299530029296875","0.0000045299530029296875","2952","2952","2952"
"1477500","0.00006842613220214844","0.00006842613220214844","0.00006842613220214844","2954","2954","2954"
"1483000","0.000009000301361083984","0.000009000301361083984","0.000009000301361083984","2965","2965","2965"
"1483500","0.00013887882232666016","0.00013887882232666016","0.00013887882232666016","2966","2966","2966"
"1484000","1","1","1","2967","2967","2967"
"1484500","0.0008492469787597656","0.0008492469787597656","0.0008492469787597656","2968","2968","2968"
"1488000","1","1","1","2975","2975","2975"
"1489000","1","1","1","2977","2977","2977"
"1489500","0.000002384185791015625","0.000002384185791015625","0.000002384185791015625","2978","2978","2978"
"1490500","0","0","0","2980","2980","2980"
"1492500","0.0000035762786865234375","0.0000035762786865234375","0.0000035762786865234375","2984","2984","2984"
"1493000","0.0006781220436096191","0.0006781220436096191","0.0006781220436096191","2985","2985","2985"
"1493500","0.000021159648895263672","0.000021159648895263672","0.000021159648895263672","2986","2986","2986"
"1494500","0.0011739134788513184","0.0011739134788513184","0.0011739134788513184","2988","2988","2988"
"1495000","5.960464477539063e-8","5.960464477539063e-8","5.960464477539063e-8","2989","2989","2989"
"1499500","0.0013020634651184082","0.0013020634651184082","0.0013020634651184082","2999","2999","2999"
