"global_step","251221_A2C - train/final_feat_cross","251221_A2C - train/final_feat_cross__MIN","251221_A2C - train/final_feat_cross__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"1165000","2.2448463439941406","2.2448463439941406","2.2448463439941406","2329","2329","2329"
"1165500","2.0269887447357178","2.0269887447357178","2.0269887447357178","2330","2330","2330"
"1166000","2.135040521621704","2.135040521621704","2.135040521621704","2331","2331","2331"
"1166500","2.1701250076293945","2.1701250076293945","2.1701250076293945","2332","2332","2332"
"1167000","1.9979267120361328","1.9979267120361328","1.9979267120361328","2333","2333","2333"
"1167500","2.215594530105591","2.215594530105591","2.215594530105591","2334","2334","2334"
"1168000","2.309838056564331","2.309838056564331","2.309838056564331","2335","2335","2335"
"1168500","2.3375401496887207","2.3375401496887207","2.3375401496887207","2336","2336","2336"
"1169000","2.4333651065826416","2.4333651065826416","2.4333651065826416","2337","2337","2337"
"1169500","2.370300054550171","2.370300054550171","2.370300054550171","2338","2338","2338"
"1170000","2.441235065460205","2.441235065460205","2.441235065460205","2339","2339","2339"
"1170500","2.216571807861328","2.216571807861328","2.216571807861328","2340","2340","2340"
"1171000","2.3628487586975098","2.3628487586975098","2.3628487586975098","2341","2341","2341"
"1171500","2.136836290359497","2.136836290359497","2.136836290359497","2342","2342","2342"
"1172000","2.1751036643981934","2.1751036643981934","2.1751036643981934","2343","2343","2343"
"1172500","2.104443073272705","2.104443073272705","2.104443073272705","2344","2344","2344"
"1173000","2.0068888664245605","2.0068888664245605","2.0068888664245605","2345","2345","2345"
"1173500","2.1184375286102295","2.1184375286102295","2.1184375286102295","2346","2346","2346"
"1174000","2.0188040733337402","2.0188040733337402","2.0188040733337402","2347","2347","2347"
"1174500","2.268803358078003","2.268803358078003","2.268803358078003","2348","2348","2348"
"1175000","2.153707981109619","2.153707981109619","2.153707981109619","2349","2349","2349"
"1175500","2.0577785968780518","2.0577785968780518","2.0577785968780518","2350","2350","2350"
"1176000","2.228694200515747","2.228694200515747","2.228694200515747","2351","2351","2351"
"1176500","2.4412946701049805","2.4412946701049805","2.4412946701049805","2352","2352","2352"
"1177000","2.225151538848877","2.225151538848877","2.225151538848877","2353","2353","2353"
"1177500","2.5149216651916504","2.5149216651916504","2.5149216651916504","2354","2354","2354"
"1178000","2.041849374771118","2.041849374771118","2.041849374771118","2355","2355","2355"
"1178500","2.067002773284912","2.067002773284912","2.067002773284912","2356","2356","2356"
"1179000","2.0913355350494385","2.0913355350494385","2.0913355350494385","2357","2357","2357"
"1179500","2.0678138732910156","2.0678138732910156","2.0678138732910156","2358","2358","2358"
"1180000","2.067176103591919","2.067176103591919","2.067176103591919","2359","2359","2359"
"1180500","2.2825162410736084","2.2825162410736084","2.2825162410736084","2360","2360","2360"
"1181000","2.354135751724243","2.354135751724243","2.354135751724243","2361","2361","2361"
"1181500","2.3155319690704346","2.3155319690704346","2.3155319690704346","2362","2362","2362"
"1182000","2.206268548965454","2.206268548965454","2.206268548965454","2363","2363","2363"
"1182500","2.0266621112823486","2.0266621112823486","2.0266621112823486","2364","2364","2364"
"1183000","2.2140963077545166","2.2140963077545166","2.2140963077545166","2365","2365","2365"
"1183500","2.3505330085754395","2.3505330085754395","2.3505330085754395","2366","2366","2366"
"1184000","2.4391438961029053","2.4391438961029053","2.4391438961029053","2367","2367","2367"
"1184500","1.9610549211502075","1.9610549211502075","1.9610549211502075","2368","2368","2368"
"1185000","2.5418448448181152","2.5418448448181152","2.5418448448181152","2369","2369","2369"
"1185500","2.3717477321624756","2.3717477321624756","2.3717477321624756","2370","2370","2370"
"1186000","2.2230148315429688","2.2230148315429688","2.2230148315429688","2371","2371","2371"
"1186500","2.528054714202881","2.528054714202881","2.528054714202881","2372","2372","2372"
"1187000","2.0224485397338867","2.0224485397338867","2.0224485397338867","2373","2373","2373"
"1187500","2.5036799907684326","2.5036799907684326","2.5036799907684326","2374","2374","2374"
"1188000","2.298215389251709","2.298215389251709","2.298215389251709","2375","2375","2375"
"1188500","2.5783004760742188","2.5783004760742188","2.5783004760742188","2376","2376","2376"
"1189000","2.3913815021514893","2.3913815021514893","2.3913815021514893","2377","2377","2377"
"1189500","2.2122249603271484","2.2122249603271484","2.2122249603271484","2378","2378","2378"
"1190000","1.9636868238449097","1.9636868238449097","1.9636868238449097","2379","2379","2379"
"1190500","2.166414976119995","2.166414976119995","2.166414976119995","2380","2380","2380"
"1191000","2.1576485633850098","2.1576485633850098","2.1576485633850098","2381","2381","2381"
"1191500","1.9716850519180298","1.9716850519180298","1.9716850519180298","2382","2382","2382"
"1192000","2.3885536193847656","2.3885536193847656","2.3885536193847656","2383","2383","2383"
"1192500","2.2104179859161377","2.2104179859161377","2.2104179859161377","2384","2384","2384"
"1193000","2.130556106567383","2.130556106567383","2.130556106567383","2385","2385","2385"
"1193500","2.3704826831817627","2.3704826831817627","2.3704826831817627","2386","2386","2386"
"1194000","2.1832759380340576","2.1832759380340576","2.1832759380340576","2387","2387","2387"
"1194500","2.1081202030181885","2.1081202030181885","2.1081202030181885","2388","2388","2388"
"1195000","2.3798303604125977","2.3798303604125977","2.3798303604125977","2389","2389","2389"
"1195500","2.3304638862609863","2.3304638862609863","2.3304638862609863","2390","2390","2390"
"1196000","2.287675380706787","2.287675380706787","2.287675380706787","2391","2391","2391"
"1196500","2.3913216590881348","2.3913216590881348","2.3913216590881348","2392","2392","2392"
"1197000","2.431161880493164","2.431161880493164","2.431161880493164","2393","2393","2393"
"1197500","2.6914026737213135","2.6914026737213135","2.6914026737213135","2394","2394","2394"
"1198000","2.004932403564453","2.004932403564453","2.004932403564453","2395","2395","2395"
"1198500","2.217318534851074","2.217318534851074","2.217318534851074","2396","2396","2396"
"1199000","2.1373848915100098","2.1373848915100098","2.1373848915100098","2397","2397","2397"
"1199500","2.107790470123291","2.107790470123291","2.107790470123291","2398","2398","2398"
"1200000","2.1173038482666016","2.1173038482666016","2.1173038482666016","2399","2399","2399"
"1200500","2.3945913314819336","2.3945913314819336","2.3945913314819336","2400","2400","2400"
"1201000","2.160250186920166","2.160250186920166","2.160250186920166","2401","2401","2401"
"1201500","2.2157979011535645","2.2157979011535645","2.2157979011535645","2402","2402","2402"
"1202000","2.632100820541382","2.632100820541382","2.632100820541382","2403","2403","2403"
"1202500","2.130258321762085","2.130258321762085","2.130258321762085","2404","2404","2404"
"1203000","2.547537326812744","2.547537326812744","2.547537326812744","2405","2405","2405"
"1203500","2.0956218242645264","2.0956218242645264","2.0956218242645264","2406","2406","2406"
"1204000","1.9689171314239502","1.9689171314239502","1.9689171314239502","2407","2407","2407"
"1204500","2.1066365242004395","2.1066365242004395","2.1066365242004395","2408","2408","2408"
"1205000","2.0945827960968018","2.0945827960968018","2.0945827960968018","2409","2409","2409"
"1205500","2.312290668487549","2.312290668487549","2.312290668487549","2410","2410","2410"
"1206000","2.4262726306915283","2.4262726306915283","2.4262726306915283","2411","2411","2411"
"1206500","2.0165202617645264","2.0165202617645264","2.0165202617645264","2412","2412","2412"
"1207000","2.1382462978363037","2.1382462978363037","2.1382462978363037","2413","2413","2413"
"1207500","2.2374043464660645","2.2374043464660645","2.2374043464660645","2414","2414","2414"
"1208000","2.4791722297668457","2.4791722297668457","2.4791722297668457","2415","2415","2415"
"1208500","2.165818691253662","2.165818691253662","2.165818691253662","2416","2416","2416"
"1209000","2.035031318664551","2.035031318664551","2.035031318664551","2417","2417","2417"
"1209500","2.0777430534362793","2.0777430534362793","2.0777430534362793","2418","2418","2418"
"1210000","2.343109607696533","2.343109607696533","2.343109607696533","2419","2419","2419"
"1210500","1.9847207069396973","1.9847207069396973","1.9847207069396973","2420","2420","2420"
"1211000","2.2115519046783447","2.2115519046783447","2.2115519046783447","2421","2421","2421"
"1211500","2.3285391330718994","2.3285391330718994","2.3285391330718994","2422","2422","2422"
"1212000","1.9979972839355469","1.9979972839355469","1.9979972839355469","2423","2423","2423"
"1212500","2.268181324005127","2.268181324005127","2.268181324005127","2424","2424","2424"
"1213000","2.31040096282959","2.31040096282959","2.31040096282959","2425","2425","2425"
"1213500","2.1748085021972656","2.1748085021972656","2.1748085021972656","2426","2426","2426"
"1214000","1.9964457750320435","1.9964457750320435","1.9964457750320435","2427","2427","2427"
"1214500","2.1945035457611084","2.1945035457611084","2.1945035457611084","2428","2428","2428"
"1215000","2.1118075847625732","2.1118075847625732","2.1118075847625732","2429","2429","2429"
"1215500","2.4362635612487793","2.4362635612487793","2.4362635612487793","2430","2430","2430"
"1216000","2.5119235515594482","2.5119235515594482","2.5119235515594482","2431","2431","2431"
"1216500","2.2051327228546143","2.2051327228546143","2.2051327228546143","2432","2432","2432"
"1217000","2.278095006942749","2.278095006942749","2.278095006942749","2433","2433","2433"
"1217500","2.0225093364715576","2.0225093364715576","2.0225093364715576","2434","2434","2434"
"1218000","2.334956407546997","2.334956407546997","2.334956407546997","2435","2435","2435"
"1218500","2.3436217308044434","2.3436217308044434","2.3436217308044434","2436","2436","2436"
"1219000","2.4332056045532227","2.4332056045532227","2.4332056045532227","2437","2437","2437"
"1219500","2.4308764934539795","2.4308764934539795","2.4308764934539795","2438","2438","2438"
"1220000","2.3037078380584717","2.3037078380584717","2.3037078380584717","2439","2439","2439"
"1220500","2.123459815979004","2.123459815979004","2.123459815979004","2440","2440","2440"
"1221000","2.4064888954162598","2.4064888954162598","2.4064888954162598","2441","2441","2441"
"1221500","1.9335360527038574","1.9335360527038574","1.9335360527038574","2442","2442","2442"
"1222000","2.106532573699951","2.106532573699951","2.106532573699951","2443","2443","2443"
"1222500","2.2028496265411377","2.2028496265411377","2.2028496265411377","2444","2444","2444"
"1223000","1.9962142705917358","1.9962142705917358","1.9962142705917358","2445","2445","2445"
"1223500","2.0373213291168213","2.0373213291168213","2.0373213291168213","2446","2446","2446"
"1224000","2.201268434524536","2.201268434524536","2.201268434524536","2447","2447","2447"
"1224500","2.48813533782959","2.48813533782959","2.48813533782959","2448","2448","2448"
"1225000","2.00559401512146","2.00559401512146","2.00559401512146","2449","2449","2449"
"1225500","2.257007598876953","2.257007598876953","2.257007598876953","2450","2450","2450"
"1226000","1.9756486415863037","1.9756486415863037","1.9756486415863037","2451","2451","2451"
"1226500","2.218752861022949","2.218752861022949","2.218752861022949","2452","2452","2452"
"1227000","2.1870226860046387","2.1870226860046387","2.1870226860046387","2453","2453","2453"
"1227500","2.1594250202178955","2.1594250202178955","2.1594250202178955","2454","2454","2454"
"1228000","2.419468641281128","2.419468641281128","2.419468641281128","2455","2455","2455"
"1228500","2.5205390453338623","2.5205390453338623","2.5205390453338623","2456","2456","2456"
"1229000","2.119953155517578","2.119953155517578","2.119953155517578","2457","2457","2457"
"1229500","2.137410879135132","2.137410879135132","2.137410879135132","2458","2458","2458"
"1230000","2.065373659133911","2.065373659133911","2.065373659133911","2459","2459","2459"
"1230500","2.2290663719177246","2.2290663719177246","2.2290663719177246","2460","2460","2460"
"1231000","2.337066411972046","2.337066411972046","2.337066411972046","2461","2461","2461"
"1231500","2.290294647216797","2.290294647216797","2.290294647216797","2462","2462","2462"
"1232000","2.2554194927215576","2.2554194927215576","2.2554194927215576","2463","2463","2463"
"1232500","1.9464166164398193","1.9464166164398193","1.9464166164398193","2464","2464","2464"
"1233000","2.0237622261047363","2.0237622261047363","2.0237622261047363","2465","2465","2465"
"1233500","2.4228572845458984","2.4228572845458984","2.4228572845458984","2466","2466","2466"
"1234000","2.1334054470062256","2.1334054470062256","2.1334054470062256","2467","2467","2467"
"1234500","2.4441263675689697","2.4441263675689697","2.4441263675689697","2468","2468","2468"
"1235000","2.192664861679077","2.192664861679077","2.192664861679077","2469","2469","2469"
"1235500","2.187258720397949","2.187258720397949","2.187258720397949","2470","2470","2470"
"1236000","2.037946939468384","2.037946939468384","2.037946939468384","2471","2471","2471"
"1236500","2.152813673019409","2.152813673019409","2.152813673019409","2472","2472","2472"
"1237000","2.276366949081421","2.276366949081421","2.276366949081421","2473","2473","2473"
"1237500","2.0837759971618652","2.0837759971618652","2.0837759971618652","2474","2474","2474"
"1238000","2.236604928970337","2.236604928970337","2.236604928970337","2475","2475","2475"
"1238500","2.1688408851623535","2.1688408851623535","2.1688408851623535","2476","2476","2476"
"1239000","2.174461603164673","2.174461603164673","2.174461603164673","2477","2477","2477"
"1239500","2.0919365882873535","2.0919365882873535","2.0919365882873535","2478","2478","2478"
"1240000","2.2762513160705566","2.2762513160705566","2.2762513160705566","2479","2479","2479"
"1240500","2.1154353618621826","2.1154353618621826","2.1154353618621826","2480","2480","2480"
"1241000","2.304935932159424","2.304935932159424","2.304935932159424","2481","2481","2481"
"1241500","2.139408826828003","2.139408826828003","2.139408826828003","2482","2482","2482"
"1242000","2.18473482131958","2.18473482131958","2.18473482131958","2483","2483","2483"
"1242500","2.108132839202881","2.108132839202881","2.108132839202881","2484","2484","2484"
"1243000","2.126094102859497","2.126094102859497","2.126094102859497","2485","2485","2485"
"1243500","2.5920114517211914","2.5920114517211914","2.5920114517211914","2486","2486","2486"
"1244000","2.272362232208252","2.272362232208252","2.272362232208252","2487","2487","2487"
"1244500","2.38458514213562","2.38458514213562","2.38458514213562","2488","2488","2488"
"1245000","2.3597991466522217","2.3597991466522217","2.3597991466522217","2489","2489","2489"
"1245500","2.21315336227417","2.21315336227417","2.21315336227417","2490","2490","2490"
"1246000","1.9951176643371582","1.9951176643371582","1.9951176643371582","2491","2491","2491"
"1246500","2.217151165008545","2.217151165008545","2.217151165008545","2492","2492","2492"
"1247000","2.4813501834869385","2.4813501834869385","2.4813501834869385","2493","2493","2493"
"1247500","2.108396530151367","2.108396530151367","2.108396530151367","2494","2494","2494"
"1248000","2.4880270957946777","2.4880270957946777","2.4880270957946777","2495","2495","2495"
"1248500","2.3698537349700928","2.3698537349700928","2.3698537349700928","2496","2496","2496"
"1249000","2.064058780670166","2.064058780670166","2.064058780670166","2497","2497","2497"
"1249500","1.9943978786468506","1.9943978786468506","1.9943978786468506","2498","2498","2498"
"1250000","2.2068936824798584","2.2068936824798584","2.2068936824798584","2499","2499","2499"
"1250500","2.0242252349853516","2.0242252349853516","2.0242252349853516","2500","2500","2500"
"1251000","2.2098913192749023","2.2098913192749023","2.2098913192749023","2501","2501","2501"
"1251500","2.246464490890503","2.246464490890503","2.246464490890503","2502","2502","2502"
"1252000","2.156580924987793","2.156580924987793","2.156580924987793","2503","2503","2503"
"1252500","2.39406156539917","2.39406156539917","2.39406156539917","2504","2504","2504"
"1253000","2.400064706802368","2.400064706802368","2.400064706802368","2505","2505","2505"
"1253500","1.9937646389007568","1.9937646389007568","1.9937646389007568","2506","2506","2506"
"1254000","2.1433796882629395","2.1433796882629395","2.1433796882629395","2507","2507","2507"
"1254500","2.313232660293579","2.313232660293579","2.313232660293579","2508","2508","2508"
"1255000","1.9787251949310303","1.9787251949310303","1.9787251949310303","2509","2509","2509"
"1255500","2.192471504211426","2.192471504211426","2.192471504211426","2510","2510","2510"
"1256000","2.19118595123291","2.19118595123291","2.19118595123291","2511","2511","2511"
"1256500","2.35308837890625","2.35308837890625","2.35308837890625","2512","2512","2512"
"1257000","1.991692304611206","1.991692304611206","1.991692304611206","2513","2513","2513"
"1257500","2.1693739891052246","2.1693739891052246","2.1693739891052246","2514","2514","2514"
"1258000","2.6420822143554688","2.6420822143554688","2.6420822143554688","2515","2515","2515"
"1258500","2.1311700344085693","2.1311700344085693","2.1311700344085693","2516","2516","2516"
"1259000","2.2776901721954346","2.2776901721954346","2.2776901721954346","2517","2517","2517"
"1259500","2.1225855350494385","2.1225855350494385","2.1225855350494385","2518","2518","2518"
"1260000","2.0858240127563477","2.0858240127563477","2.0858240127563477","2519","2519","2519"
"1260500","2.3637642860412598","2.3637642860412598","2.3637642860412598","2520","2520","2520"
"1261000","2.2432446479797363","2.2432446479797363","2.2432446479797363","2521","2521","2521"
"1261500","2.114389181137085","2.114389181137085","2.114389181137085","2522","2522","2522"
"1262000","2.083386182785034","2.083386182785034","2.083386182785034","2523","2523","2523"
"1262500","1.9662789106369019","1.9662789106369019","1.9662789106369019","2524","2524","2524"
"1263000","2.186614513397217","2.186614513397217","2.186614513397217","2525","2525","2525"
"1263500","2.0456502437591553","2.0456502437591553","2.0456502437591553","2526","2526","2526"
"1264000","2.446403980255127","2.446403980255127","2.446403980255127","2527","2527","2527"
"1264500","2.190636157989502","2.190636157989502","2.190636157989502","2528","2528","2528"
"1265000","2.5382285118103027","2.5382285118103027","2.5382285118103027","2529","2529","2529"
"1265500","2.1876931190490723","2.1876931190490723","2.1876931190490723","2530","2530","2530"
"1266000","2.337167263031006","2.337167263031006","2.337167263031006","2531","2531","2531"
"1266500","2.6216697692871094","2.6216697692871094","2.6216697692871094","2532","2532","2532"
"1267000","2.269071340560913","2.269071340560913","2.269071340560913","2533","2533","2533"
"1267500","2.0393476486206055","2.0393476486206055","2.0393476486206055","2534","2534","2534"
"1268000","2.2131106853485107","2.2131106853485107","2.2131106853485107","2535","2535","2535"
"1268500","2.275087833404541","2.275087833404541","2.275087833404541","2536","2536","2536"
"1269000","2.0581767559051514","2.0581767559051514","2.0581767559051514","2537","2537","2537"
"1269500","2.248926877975464","2.248926877975464","2.248926877975464","2538","2538","2538"
"1270000","2.3608546257019043","2.3608546257019043","2.3608546257019043","2539","2539","2539"
"1270500","2.449329376220703","2.449329376220703","2.449329376220703","2540","2540","2540"
"1271000","2.5314877033233643","2.5314877033233643","2.5314877033233643","2541","2541","2541"
"1271500","1.9997152090072632","1.9997152090072632","1.9997152090072632","2542","2542","2542"
"1272000","2.1398847103118896","2.1398847103118896","2.1398847103118896","2543","2543","2543"
"1272500","2.244431734085083","2.244431734085083","2.244431734085083","2544","2544","2544"
"1273000","2.3673441410064697","2.3673441410064697","2.3673441410064697","2545","2545","2545"
"1273500","2.2409207820892334","2.2409207820892334","2.2409207820892334","2546","2546","2546"
"1274000","2.377856492996216","2.377856492996216","2.377856492996216","2547","2547","2547"
"1274500","2.1882200241088867","2.1882200241088867","2.1882200241088867","2548","2548","2548"
"1275000","2.2007272243499756","2.2007272243499756","2.2007272243499756","2549","2549","2549"
"1275500","2.421471118927002","2.421471118927002","2.421471118927002","2550","2550","2550"
"1276000","2.1960859298706055","2.1960859298706055","2.1960859298706055","2551","2551","2551"
"1276500","2.179737091064453","2.179737091064453","2.179737091064453","2552","2552","2552"
"1277000","2.4711410999298096","2.4711410999298096","2.4711410999298096","2553","2553","2553"
"1277500","2.4592738151550293","2.4592738151550293","2.4592738151550293","2554","2554","2554"
"1278000","2.3258094787597656","2.3258094787597656","2.3258094787597656","2555","2555","2555"
"1278500","2.0332412719726562","2.0332412719726562","2.0332412719726562","2556","2556","2556"
"1279000","2.4559993743896484","2.4559993743896484","2.4559993743896484","2557","2557","2557"
"1279500","2.2105772495269775","2.2105772495269775","2.2105772495269775","2558","2558","2558"
"1280000","2.2589502334594727","2.2589502334594727","2.2589502334594727","2559","2559","2559"
"1280500","2.3215584754943848","2.3215584754943848","2.3215584754943848","2560","2560","2560"
"1281000","2.132950782775879","2.132950782775879","2.132950782775879","2561","2561","2561"
"1281500","2.345205068588257","2.345205068588257","2.345205068588257","2562","2562","2562"
"1282000","2.4541964530944824","2.4541964530944824","2.4541964530944824","2563","2563","2563"
"1282500","2.065251111984253","2.065251111984253","2.065251111984253","2564","2564","2564"
"1283000","2.194570779800415","2.194570779800415","2.194570779800415","2565","2565","2565"
"1283500","2.0131092071533203","2.0131092071533203","2.0131092071533203","2566","2566","2566"
"1284000","2.2210052013397217","2.2210052013397217","2.2210052013397217","2567","2567","2567"
"1284500","2.370109796524048","2.370109796524048","2.370109796524048","2568","2568","2568"
"1285000","2.0876946449279785","2.0876946449279785","2.0876946449279785","2569","2569","2569"
"1285500","2.322283983230591","2.322283983230591","2.322283983230591","2570","2570","2570"
"1286000","2.4622559547424316","2.4622559547424316","2.4622559547424316","2571","2571","2571"
"1286500","2.2070610523223877","2.2070610523223877","2.2070610523223877","2572","2572","2572"
"1287000","2.3509836196899414","2.3509836196899414","2.3509836196899414","2573","2573","2573"
"1287500","2.321510076522827","2.321510076522827","2.321510076522827","2574","2574","2574"
"1288000","2.0977418422698975","2.0977418422698975","2.0977418422698975","2575","2575","2575"
"1288500","2.3927979469299316","2.3927979469299316","2.3927979469299316","2576","2576","2576"
"1289000","2.6422698497772217","2.6422698497772217","2.6422698497772217","2577","2577","2577"
"1289500","2.154783010482788","2.154783010482788","2.154783010482788","2578","2578","2578"
"1290000","2.002872943878174","2.002872943878174","2.002872943878174","2579","2579","2579"
"1290500","2.2555770874023438","2.2555770874023438","2.2555770874023438","2580","2580","2580"
"1291000","2.166285753250122","2.166285753250122","2.166285753250122","2581","2581","2581"
"1291500","2.377675771713257","2.377675771713257","2.377675771713257","2582","2582","2582"
"1292000","2.347913980484009","2.347913980484009","2.347913980484009","2583","2583","2583"
"1292500","2.4960405826568604","2.4960405826568604","2.4960405826568604","2584","2584","2584"
"1293000","2.2505838871002197","2.2505838871002197","2.2505838871002197","2585","2585","2585"
"1293500","2.1549198627471924","2.1549198627471924","2.1549198627471924","2586","2586","2586"
"1294000","2.3621890544891357","2.3621890544891357","2.3621890544891357","2587","2587","2587"
"1294500","2.103996515274048","2.103996515274048","2.103996515274048","2588","2588","2588"
"1295000","2.2035834789276123","2.2035834789276123","2.2035834789276123","2589","2589","2589"
"1295500","2.3292365074157715","2.3292365074157715","2.3292365074157715","2590","2590","2590"
"1296000","2.5164811611175537","2.5164811611175537","2.5164811611175537","2591","2591","2591"
"1296500","2.1763243675231934","2.1763243675231934","2.1763243675231934","2592","2592","2592"
"1297000","2.391360282897949","2.391360282897949","2.391360282897949","2593","2593","2593"
"1297500","2.3860836029052734","2.3860836029052734","2.3860836029052734","2594","2594","2594"
"1298000","2.3583412170410156","2.3583412170410156","2.3583412170410156","2595","2595","2595"
"1298500","2.256577968597412","2.256577968597412","2.256577968597412","2596","2596","2596"
"1299000","2.1669845581054688","2.1669845581054688","2.1669845581054688","2597","2597","2597"
"1299500","2.212076187133789","2.212076187133789","2.212076187133789","2598","2598","2598"
"1300000","2.186418056488037","2.186418056488037","2.186418056488037","2599","2599","2599"
"1300500","2.618258237838745","2.618258237838745","2.618258237838745","2600","2600","2600"
"1301000","2.0060994625091553","2.0060994625091553","2.0060994625091553","2601","2601","2601"
"1301500","2.186398983001709","2.186398983001709","2.186398983001709","2602","2602","2602"
"1302000","2.170316696166992","2.170316696166992","2.170316696166992","2603","2603","2603"
"1302500","2.075026750564575","2.075026750564575","2.075026750564575","2604","2604","2604"
"1303000","1.976630449295044","1.976630449295044","1.976630449295044","2605","2605","2605"
"1303500","2.209091901779175","2.209091901779175","2.209091901779175","2606","2606","2606"
"1304000","2.36749267578125","2.36749267578125","2.36749267578125","2607","2607","2607"
"1304500","2.4502785205841064","2.4502785205841064","2.4502785205841064","2608","2608","2608"
"1305000","2.3596036434173584","2.3596036434173584","2.3596036434173584","2609","2609","2609"
"1305500","1.9388277530670166","1.9388277530670166","1.9388277530670166","2610","2610","2610"
"1306000","2.148726224899292","2.148726224899292","2.148726224899292","2611","2611","2611"
"1306500","2.2034599781036377","2.2034599781036377","2.2034599781036377","2612","2612","2612"
"1307000","2.1430869102478027","2.1430869102478027","2.1430869102478027","2613","2613","2613"
"1307500","2.0995452404022217","2.0995452404022217","2.0995452404022217","2614","2614","2614"
"1308000","2.5713984966278076","2.5713984966278076","2.5713984966278076","2615","2615","2615"
"1308500","2.487408399581909","2.487408399581909","2.487408399581909","2616","2616","2616"
"1309000","2.584393262863159","2.584393262863159","2.584393262863159","2617","2617","2617"
"1309500","2.3438549041748047","2.3438549041748047","2.3438549041748047","2618","2618","2618"
"1310000","2.5286052227020264","2.5286052227020264","2.5286052227020264","2619","2619","2619"
"1310500","2.443784236907959","2.443784236907959","2.443784236907959","2620","2620","2620"
"1311000","2.133239507675171","2.133239507675171","2.133239507675171","2621","2621","2621"
"1311500","2.200299024581909","2.200299024581909","2.200299024581909","2622","2622","2622"
"1312000","2.011134386062622","2.011134386062622","2.011134386062622","2623","2623","2623"
"1312500","2.29007887840271","2.29007887840271","2.29007887840271","2624","2624","2624"
"1313000","2.1544787883758545","2.1544787883758545","2.1544787883758545","2625","2625","2625"
"1313500","2.3217132091522217","2.3217132091522217","2.3217132091522217","2626","2626","2626"
"1314000","2.5707693099975586","2.5707693099975586","2.5707693099975586","2627","2627","2627"
"1314500","2.3843953609466553","2.3843953609466553","2.3843953609466553","2628","2628","2628"
"1315000","2.3179166316986084","2.3179166316986084","2.3179166316986084","2629","2629","2629"
"1315500","2.3404667377471924","2.3404667377471924","2.3404667377471924","2630","2630","2630"
"1316000","2.151695966720581","2.151695966720581","2.151695966720581","2631","2631","2631"
"1316500","2.0338780879974365","2.0338780879974365","2.0338780879974365","2632","2632","2632"
"1317000","2.5519144535064697","2.5519144535064697","2.5519144535064697","2633","2633","2633"
"1317500","2.2371115684509277","2.2371115684509277","2.2371115684509277","2634","2634","2634"
"1318000","2.3862292766571045","2.3862292766571045","2.3862292766571045","2635","2635","2635"
"1318500","2.2088375091552734","2.2088375091552734","2.2088375091552734","2636","2636","2636"
"1319000","2.6773502826690674","2.6773502826690674","2.6773502826690674","2637","2637","2637"
"1319500","2.0108482837677","2.0108482837677","2.0108482837677","2638","2638","2638"
"1320000","2.313843011856079","2.313843011856079","2.313843011856079","2639","2639","2639"
"1320500","2.1038668155670166","2.1038668155670166","2.1038668155670166","2640","2640","2640"
"1321000","1.99055016040802","1.99055016040802","1.99055016040802","2641","2641","2641"
"1321500","2.25095796585083","2.25095796585083","2.25095796585083","2642","2642","2642"
"1322000","1.948503017425537","1.948503017425537","1.948503017425537","2643","2643","2643"
"1322500","2.3194751739501953","2.3194751739501953","2.3194751739501953","2644","2644","2644"
"1323000","1.9820821285247803","1.9820821285247803","1.9820821285247803","2645","2645","2645"
"1323500","2.1441237926483154","2.1441237926483154","2.1441237926483154","2646","2646","2646"
"1324000","2.0439908504486084","2.0439908504486084","2.0439908504486084","2647","2647","2647"
"1324500","2.143216133117676","2.143216133117676","2.143216133117676","2648","2648","2648"
"1325000","2.297529697418213","2.297529697418213","2.297529697418213","2649","2649","2649"
"1325500","2.3069217205047607","2.3069217205047607","2.3069217205047607","2650","2650","2650"
"1326000","2.123225450515747","2.123225450515747","2.123225450515747","2651","2651","2651"
"1326500","2.16222882270813","2.16222882270813","2.16222882270813","2652","2652","2652"
"1327000","2.471738815307617","2.471738815307617","2.471738815307617","2653","2653","2653"
"1327500","2.0965683460235596","2.0965683460235596","2.0965683460235596","2654","2654","2654"
"1328000","2.2703561782836914","2.2703561782836914","2.2703561782836914","2655","2655","2655"
"1328500","2.275474786758423","2.275474786758423","2.275474786758423","2656","2656","2656"
"1329000","2.421398878097534","2.421398878097534","2.421398878097534","2657","2657","2657"
"1329500","2.4750895500183105","2.4750895500183105","2.4750895500183105","2658","2658","2658"
"1330000","2.181737184524536","2.181737184524536","2.181737184524536","2659","2659","2659"
"1330500","2.4641175270080566","2.4641175270080566","2.4641175270080566","2660","2660","2660"
"1331000","2.5341975688934326","2.5341975688934326","2.5341975688934326","2661","2661","2661"
"1331500","2.4244186878204346","2.4244186878204346","2.4244186878204346","2662","2662","2662"
"1332000","2.009829044342041","2.009829044342041","2.009829044342041","2663","2663","2663"
"1332500","2.6321423053741455","2.6321423053741455","2.6321423053741455","2664","2664","2664"
"1333000","2.084307909011841","2.084307909011841","2.084307909011841","2665","2665","2665"
"1333500","2.1453895568847656","2.1453895568847656","2.1453895568847656","2666","2666","2666"
"1334000","2.29929518699646","2.29929518699646","2.29929518699646","2667","2667","2667"
"1334500","2.2407097816467285","2.2407097816467285","2.2407097816467285","2668","2668","2668"
