"global_step","251213_useLessPoint - train/clip_range","251213_useLessPoint - train/clip_range__MIN","251213_useLessPoint - train/clip_range__MAX","251213_useLessPoint - _step","251213_useLessPoint - _step__MIN","251213_useLessPoint - _step__MAX"
"1446000","0.20000000298023224","0.20000000298023224","0.20000000298023224","722","722","722"
"1448000","0.20000000298023224","0.20000000298023224","0.20000000298023224","723","723","723"
"1450000","0.20000000298023224","0.20000000298023224","0.20000000298023224","724","724","724"
"1452000","0.20000000298023224","0.20000000298023224","0.20000000298023224","725","725","725"
"1454000","0.20000000298023224","0.20000000298023224","0.20000000298023224","726","726","726"
"1456000","0.20000000298023224","0.20000000298023224","0.20000000298023224","727","727","727"
"1458000","0.20000000298023224","0.20000000298023224","0.20000000298023224","728","728","728"
"1460000","0.20000000298023224","0.20000000298023224","0.20000000298023224","729","729","729"
"1462000","0.20000000298023224","0.20000000298023224","0.20000000298023224","730","730","730"
"1464000","0.20000000298023224","0.20000000298023224","0.20000000298023224","731","731","731"
"1466000","0.20000000298023224","0.20000000298023224","0.20000000298023224","732","732","732"
"1468000","0.20000000298023224","0.20000000298023224","0.20000000298023224","733","733","733"
"1470000","0.20000000298023224","0.20000000298023224","0.20000000298023224","734","734","734"
"1472000","0.20000000298023224","0.20000000298023224","0.20000000298023224","735","735","735"
"1474000","0.20000000298023224","0.20000000298023224","0.20000000298023224","736","736","736"
"1476000","0.20000000298023224","0.20000000298023224","0.20000000298023224","737","737","737"
"1478000","0.20000000298023224","0.20000000298023224","0.20000000298023224","738","738","738"
"1480000","0.20000000298023224","0.20000000298023224","0.20000000298023224","739","739","739"
"1482000","0.20000000298023224","0.20000000298023224","0.20000000298023224","740","740","740"
"1484000","0.20000000298023224","0.20000000298023224","0.20000000298023224","741","741","741"
"1486000","0.20000000298023224","0.20000000298023224","0.20000000298023224","742","742","742"
"1488000","0.20000000298023224","0.20000000298023224","0.20000000298023224","743","743","743"
"1490000","0.20000000298023224","0.20000000298023224","0.20000000298023224","744","744","744"
"1492000","0.20000000298023224","0.20000000298023224","0.20000000298023224","745","745","745"
"1494000","0.20000000298023224","0.20000000298023224","0.20000000298023224","746","746","746"
"1496000","0.20000000298023224","0.20000000298023224","0.20000000298023224","747","747","747"
"1498000","0.20000000298023224","0.20000000298023224","0.20000000298023224","749","749","749"
"1500000","0.20000000298023224","0.20000000298023224","0.20000000298023224","750","750","750"
